cell,'GATA6','NANOG','T','EOMES','ID2','PRDM1','ID1','ZNF516','SHOX2','TBX3','GATA4','OTX2','HAND1','NFIB','SOX2','MSX1','KLF8','GRHL2','ZNF521','BHLHE40','TFAP2A','GATA3','ZEB2','BNC2','KAT7','NFE2L3','ZEB1','FOXF1','PITX2','HOXB3','ID4','ZNF165','TCF7L2','POU5F1','SP5','ZIC3','TRPS1','ID3','AEBP2','CDX1','TCF7L1','MIER1','KLF6','MYCN','SMAD2','PLAGL1','ZSCAN10','ZNF652','HOXB6','MSX2','SOX5','ZFP36L2','LEF1','BCL11A','HBP1','IRX3','MEIS2','ZFX','TERF1','TOX','FOXH1','HESX1','SOX11','KLF10','ZIC5','BBX','RNF138','SATB1','BAZ2B','ELK3','ZBTB2','ETV5','SP6','ZFP42','TULP4','ZNF471','ARID4B','SNAI2','ZNF483','MAF','ETV6','ZKSCAN1','ETV1','TMF1','HIF3A','SALL2','SHOX','SALL1','SMAD7','ZNF587','SOX17','ZFP62','SRF','JUND','TUB','ZFP14','ARID3A','CEBPZ','E2F4','TCF7'
96,1.7918,0,0,6.7162,0,0.69315,0,5.886,3.6376,0.69315,5.9081,6.8665,0,0.69315,0.69315,5.4681,4.8744,0,5.9764,4.6541,0,4.4648,6.9518,0,0,0,6.4802,0,4.8752,3.5264,0,0,6.7754,3.3534,0,5.0624,0,0,7.2947,0,4.7958,7.7674,0.69315,0,6.9195,0,0,6.0987,4.7396,4.1907,0,3.8712,3.6376,2.9444,0,4.7364,4.3175,4.6146,2.1066,0,0,0,7.3594,0,0.69315,5.9239,0,0,2.6391,4.6728,0,5.4424,0,2.4891,1.8687,5.6641,6.6503,0.69315,2.1668,0,0,6.7429,0,4.6616,1.8563,6.8801,2.8931,0,2.8904,3.1485,0,0,4.4067,4.1529,5.0676,2.4998,5.3753,5.6129,4.2348,1.7918
96,5.3083,0.0099503,0,6.3403,0,3.3673,0,3.8501,4.0431,0,5.2095,6.0113,0.69315,5.8756,0,4.4188,5.1102,0,5.9941,3.6889,0,3.1355,2.4849,0.69315,0,0,4.6993,3.0445,0,3.434,0,0,3.7377,2.058,0,4.9794,5.4737,3.2189,1.3863,0,1.7918,5.9026,3.989,0,5.0722,0,0,4.0209,2.3979,3.989,2.3979,2.4849,0,4.382,4.169,1.7918,4.8122,6.4983,5.9791,0,4.0775,0,6.6571,0,0,5.0999,2.3026,6.0662,4.2197,4.4659,1.3863,2.6391,0,1.9643,4.8848,4.4496,6.2258,0,2.8015,0,3.6636,0,5.8889,0,2.0528,4.5433,2.4916,5.273,2.3026,4.6075,0,0,3.8067,3.1333,4.6022,0.82855,4.0943,6.967,3.2581,2.3066
96,3.8501,2.3006,0,6.6594,3.4965,2.7081,0,5.9558,3.7612,0.69315,5.0997,6.1269,0,5.0752,0,4.7005,0,0,4.4427,5.4553,0,0.69315,5.9783,0,0,0,0,0,2.8332,0.69315,0,0,0.69315,2.2946,0,5.386,4.1995,2.4849,3.0554,0,2.1972,6.3247,4.9146,0,5.1032,3.3322,0,2.5447,0,4.2485,4.2047,2.4849,0,4.276,0,3.7846,0,3.6592,5.3752,0,0,0,6.6065,3.2581,0,6.2601,0,0.69315,1.6094,2.4849,0,4.6634,3.7626,2.1759,2.386,4.1284,3.6109,1.0986,2.217,0,5.0689,1.361,2.3026,5.4656,2.7979,1.6094,2.4916,1.0986,0,5.7187,0,0,0,3.2535,0,2.1782,3.3322,2.4849,0,0
96,3.912,2.0528,0,6.9388,2.5649,5.9553,0,4.1109,3.7136,0,4.7707,6.0234,0,0,0,4.4543,3.243,0,4.8442,3.8067,0,0,0,0,0,0,0,0,0.69315,5.1647,0,0,3.2189,0.79751,0,7.0103,4.5326,4.3438,4.3307,0,4.1897,6.2602,4.2627,0,6.6208,0,0,4.3037,0,0,1.0986,1.0986,0,2.1972,3.1355,4.0254,0,5.777,4.0088,0,1.7918,0,6.4859,5.2448,2.9957,2.0807,0,5.3936,5.4889,0,0,4.6444,0,2.2343,4.4788,4.3038,2.5649,0,2.1306,4.0604,4.3031,5.7653,2.3979,5.9094,2.6283,4.2047,3.4707,1.7918,4.0254,5.0736,0,0,4.6444,3.3322,5.7307,2.1389,3.4012,5.3613,3.1781,0
96,5.6445,0,0,6.661,0,4.6446,2.8904,4.4427,4.804,0.69315,4.5747,6.5723,2.3979,5.4644,0,3.9703,5.3536,0,0.69315,4.1431,0,2.8904,0.69315,0,1.0986,0,3.8918,0,4.0604,5.5013,0,0,6.1115,2.6405,0,6.9048,3.6636,3.2581,5.2449,0,4.4543,6.4409,5.3845,0,5.4327,1.0986,0,5.8376,2.4849,2.5649,4.9488,5.8777,3.5553,1.0986,0,3.7842,0,4.6918,5.8332,0,0,0,6.1288,0,0,6.7178,6.0843,5.4811,5.2575,0,0,6.2221,0,1.1632,2.8118,5.1817,6.8606,0,1.8656,1.3863,3.4965,0,4.2485,4.0525,3.2718,3.4657,2.649,0,3.6109,4.1278,0.69315,0.69315,1.0986,3.4657,0,2.4536,4.6913,5.037,3.7842,4.6071
96,6.217,1.1249,0,6.114,0,6.045,0,3.9074,1.7918,0,4.3567,6.636,3.091,5.8348,0,0,4.5107,0,2.8261,3.0445,0,0,2.1972,0,0.69315,0,1.0986,3.4968,3.4648,0,0,0,1.0986,1.5282,0,5.9454,1.6094,0,5.3343,0,3.8501,1.3863,1.0986,0,5.9588,1.0986,0,5.9825,0,5.425,1.0986,5.6937,0,0,0,2.5649,0,4.0629,2.4791,0,0,0,5.8099,0,0,7.0596,3.0892,6.2995,6.672,0,0,6.3699,0,1.6544,5.5028,5.2443,5.4381,0,3.3043,0,1.2782,5.6852,2.9957,1.4012,2.9301,5.6713,2.4807,0,0,5.368,3.434,0,2.7081,0.65752,0,5.0624,2.9922,5.865,4.585,0.69813
96,6.1255,1.0116,0,6.8708,3.8029,5.3905,0,5.5375,2.9957,0,0,0.69315,1.6094,3.434,0,4.3041,5.7243,0,2.3026,3.912,0,3.9512,0.69315,0,0,0,4.8203,0,5.0877,4.7707,0,0,0,3.0037,0,4.3558,4.6821,0,5.2781,0,0,4.3438,5.8693,0,7.2582,4.4188,0,2.3888,0,0,0,1.3863,0,0,0,1.6094,0,5.8216,5.4932,0,0,0,5.8209,3.5835,2.897,6.3835,0,6.0229,4.6444,5.1705,0,1.3863,0.69315,2.1928,5.682,4.4998,5.3375,0,2.6707,0,2.9977,0.57661,0,0.97833,1.7192,3.8067,2.9402,5.9989,0,6.231,1.9459,0,4.5326,4.0699,0.69315,5.5549,2.5649,4.4658,2.7726,0
96,1.0986,0,0,1.9459,0,2.1972,0,4.585,0.69315,4.2047,5.2732,0.69315,4.5326,1.0986,0,0,1.6233,0,4.1271,5.2311,0,4.3567,6.6838,0,0,0,0.69315,0,5.7875,5.2832,0,0,5.6204,2.3674,0,4.3944,0,0,1.1506,0,3.912,6.0822,2.8904,2.9957,7.2039,6.4754,1.3863,5.2716,2.494,0,0,5.8422,3.1122,0,4.7167,0,7.3267,6.0074,6.1037,0,0,0,7.0411,5.4889,0.69315,7.0851,0,0.69315,1.0986,0.69315,0,3.4657,4.3438,1.3888,6.3045,3.9774,2.9444,0,2.3979,5.5731,3.1693,6.4971,0.69315,4.5551,1.5369,0,2.2039,0,0,5.3744,2.8904,6.7405,2.9957,3.4012,6.5084,2.2418,5.0479,4.4188,5.4072,3.433
96,5.3753,0,0,6.328,5.204,1.6094,0,4.5539,3.2577,1.0986,4.2047,1.7918,3.8286,4.0254,0,4.7958,5.1662,0,5.5373,2.1972,0,3.434,5.501,0,2.4849,0,5.7203,1.7918,5.1819,2.3026,0,0,4.4188,1.6034,1.7918,3.7136,2.3026,3.5553,6.8522,0,3.7612,5.8986,3.434,0,6.143,4.9846,0,6.1751,2.0794,4.6052,3.4012,5.4161,4.1744,5.5254,1.3863,2.9444,1.6094,4.6354,5.254,0,0,0,6.1031,4.5747,1.7918,4.4773,5.6769,0.69315,6.073,4.2905,0.69315,3.2189,4.1744,3.8151,1.6014,3.767,5.9113,1.6094,1.2669,0,4.7005,3.5398,0.69315,0.69315,0,4.3411,2.3006,5.2523,2.6391,5.0634,0,2.1972,3.2958,2.7726,5.1978,0,3.1355,4.0604,2.7726,2.5649
96,5.3181,0,0,5.9322,0,3.8918,0,4.7274,4.4543,4.0943,4.6151,0,0,4.5109,0,4.8283,3.8171,0,6.1355,4.5109,0,0.69315,0.69315,0,0,0,5.9026,0,3.6636,0,0,0,0,2.0438,3.4657,3.1781,3.7377,3.4657,2.3979,0,4.7796,5.8805,5.3327,0,4.4898,5.0039,0,4.8057,0,0,5.5093,4.9699,2.4849,2.0794,0,3.0815,5.663,6.3139,4.0108,0,0,0,5.8178,0,0.69315,7.0633,0,3.2181,4.5951,0,0.69315,5.5135,3.8067,2.0707,2.716,5.2732,6.0638,0,1.4951,0,4.1589,1.7299,6.1225,0,2.4327,1.7918,2.3832,3.2581,0,6.3992,3.6109,6.3901,0,3.7377,0,2.5209,3.8918,4.8675,3.5553,0
96,5.9454,0,0,4.4188,0,5.656,0,5.5984,5.1533,0,2.1972,3.091,0,0,0,3.8916,5.6025,0,3.3673,5.7932,0,0,1.0986,0,4.6634,0,2.3026,3.5444,5.8634,4.2767,0,0,4.4998,1.3913,0,3.4657,5.6832,0,0.69813,0,4.852,5.7398,4.3307,0,6.1304,6.4811,0,5.012,0.69315,0,5.2632,0,0,4.8904,6.2442,4.8476,0,4.4429,6.2858,0,4.0775,0,6.6453,6.1553,2.8893,4.7703,0,4.1431,0.69315,3.3322,0,4.0431,2.4849,2.2762,0,3.5698,7.0058,1.0986,2.694,0,3.369,0,5.425,6.1011,2.0643,6.2971,3.3478,0,0,3.0965,4.3944,0.69315,3.5264,3.7136,2.1972,4.8691,2.8904,4.0604,0,1.0986
96,4.8598,1.3002,0,4.9767,2.0794,7.4978,0,4.0604,5.2608,4.1431,2.9957,6.4583,0,6.3729,0,0.69315,2.8021,0,3.091,3.7377,0,2.5649,0,0,4.4427,0,0,0,3.5264,3.091,0,0,5.3982,2.1211,0,3.4685,4.0604,4.7246,6.1936,0,4.625,6.7589,5.3753,0,6.5404,0,0,4.089,0,0,3.2189,6.0753,0.69315,1.0043,5.425,2.4849,3.7136,3.972,4.719,0,0,0,6.0218,6.1611,1.0986,7.3367,6.6771,6.1211,5.7301,6.0521,5.8522,0,5.583,2.4239,5.2116,2.7726,5.2747,0.69315,2.3924,4.0431,5.7301,1.4255,4.8361,6.8151,4.7033,2.3026,2.4213,4.2047,0,2.2783,4.3438,0,2.7726,2.9513,1.0986,3.4685,3.1781,0,2.1972,0
96,7.0859,0.85442,0,6.7423,0,6.9088,0,5.3982,3.4012,0,5.1648,6.6187,0,5.989,0,4.0943,4.8426,0,6.6412,5.628,0,0,6.0797,0,6.8876,0,5.5488,0,1.0986,0,0,0,6.544,1.775,0,7.8445,4.5822,0,6.3874,0,0,6.1003,6.3733,0,7.6965,0,0,2.1054,0,6.0544,0,6.0639,0,0,0.69315,4.0943,4.4773,5.6938,6.0255,0,0,0,6.77,0.69315,3.4962,7.1507,6.4906,6.6372,6.3297,0.69315,0,6.0813,0,1.7066,4.5462,4.8196,6.1421,0,2.2803,0,3.434,4.2837,0,3.989,2.4141,5.649,3.3073,5.5835,0,1.7352,3.2958,0,4.2905,3.8687,0.69315,1.4255,3.6376,6.487,0.69315,0
96,5.5608,0.16551,0,0,5.4972,0,0,5.112,0.69315,4.1744,3.7136,0.69315,0,0,0,1.3863,2.2343,0,0,3.1355,0,3.4012,6.2893,4.4286,0,0,0,4.6716,5.9135,0,0,0,5.7776,2.3906,0,0,0.69315,3.5264,5.9082,0,1.7918,6.5709,4.9053,0,3.9462,1.0986,0,4.7548,0,0,0.69315,4.625,0,0.69315,6.3208,0,5.5325,4.8016,1.4725,0,0,0,5.2553,0,0,6.2538,5.1818,2.8332,0.69315,4.9904,0,0,0,5.1112,0.82855,4.3198,5.4553,5.2883,2.4841,0,1.6094,6.2012,2.3026,6.6606,1.3137,6.017,3.1285,0,0,3.1355,0,0,4.4188,3.6889,0,2.6376,3.0445,1.3863,0,1.0543
96,4.634,2.4266,0,6.0316,0.69315,1.6094,0,4.6347,1.6094,0,5.1358,6.5235,0,4.0604,0,4.9345,6.2334,0,5.3297,2.7726,0,0,5.6078,0,0,0,4.1431,0,5.6904,0,0,0,1.0986,2.7441,0,0.69315,0.69315,0,5.7302,0,4.1271,4.6347,5.0039,0,5.0959,1.3863,0,5.7387,0,0,5.2149,5.1874,0,4.852,6.4487,2.6391,1.9459,4.8125,5.4024,0,0,0,6.3835,6.5338,0,5.904,5.4931,5.0236,6.1882,3.9318,0,0,0,1.5326,2.4544,4.4997,3.0445,0,2.9497,0,2.6391,3.6363,1.6094,4.9593,3.1502,2.3026,2.1401,0,0,5.6459,0,0,0,2.4849,4.1996,4.2258,3.091,2.8904,0,0
96,4.3694,0,0,6.4615,3.8918,4.4543,0,6.1443,4.654,0,5.323,0.69315,4.7883,0,0,4.2485,3.5639,0,6.2916,4.382,0,3.2189,6.4159,0,3.8712,0.69315,0,3.0445,5.3566,3.3673,0,0,5.5902,1.4951,0,3.5013,5.1978,3.2189,7.014,0,3.0445,6.5596,4.4188,0,6.9195,4.2258,0,5.7442,0,4.3694,0,5.8141,4.7095,0,5.7301,2.6391,5.1534,4.1279,3.6884,0,0,0,5.6523,0.69315,0,6.5931,2.3026,4.0254,2.6391,3.2958,0,4.1431,5.5294,2.3495,5.4397,4.9815,7.0564,0,1.8976,1.9459,0,0.87963,4.2341,3.0062,1.7918,0,3.1073,0,0,2.3933,2.4849,0,3.1781,2.6391,5.0738,2.2576,3.2189,4.0431,3.8067,0
96,4.8038,0,0,5.8406,3.1355,6.1048,0,5.839,3.3322,2.1972,5.7236,5.3799,0,0,0,1.9459,2.3312,0,3.7612,0.69315,0,2.5649,5.0562,0,3.8712,2.7726,0,0.69315,4.1897,0,0,0,4.4188,0.11333,0,5.5373,2.8904,0,5.0814,0,4.1589,4.585,0.69315,0,6.7094,1.7918,0,5.0618,0,0,2.7081,4.0775,0,2.8904,0.95935,1.0986,0.69315,4.3198,3.3127,0,3.6376,0,5.7651,5.2417,0,5.9989,6.0591,5.1475,4.9053,1.6094,0,4.852,1.0986,3.2292,3.4243,3.7381,4.1271,1.0986,1.8991,0,2.7246,1.1053,1.9459,4.6154,1.4375,4.8517,2.3832,0,1.0986,1.7716,4.5539,0,4.382,2.0794,3.4012,1.0296,3.1355,6.0331,0,1.9459
96,5.663,0,0,5.663,0.65752,5.2575,0,5.0499,4.2767,0,5.7991,6.7125,0,0,0,2.5649,5.4897,0,4.9836,3.6924,0,2.1972,0,0.7839,0.69315,0,0,0,1.6094,4.4648,0,2.5649,4.4773,1.6864,0,4.7536,0,1.0986,6.1699,0,4.3307,7.0103,0.69315,0,5.911,0,0,5.7042,0,4.6444,5.5946,1.0986,0,0,4.1744,3.1781,0.69315,3.767,5.8986,0,0,4.5005,6.3443,0.69315,0.69315,6.3936,1.0986,4.789,5.9428,0,0,5.9081,0,2.2159,3.6725,4.7267,3.4965,0,2.6892,0,3.9512,1.1119,1.7918,0.7031,4.0647,2.6391,2.9927,5.0626,0,4.4172,4.7583,0,3.5551,1.3863,0,2.1041,3.761,5.1985,2.8332,3.1219
96,6.4441,1.0682,0,6.4861,1.0986,5.687,0,1.9459,3.5264,2.8904,4.5747,6.1944,0,5.2364,0,3.9318,2.581,0,2.5649,3.7842,0,0,3.5835,0,3.6109,0,5.0938,0,3.0445,4.3567,0,3.434,4.2341,2.3571,0,6.6349,5.4337,4.2047,5.717,0,3.6889,5.4553,5.6642,3.4012,5.8647,0.69315,0,4.7838,1.6194,0,5.3799,0,0,0,0,3.8286,3.1355,4.7725,2.9755,0,0,0,5.2488,6.0981,0,5.8662,4.5109,4.7707,4.1431,1.9459,0,4.0073,0,3.7319,5.8468,4.7775,5.7134,1.0986,4.4671,0,4.3323,0,0,1.8886,1.2238,0,2.2586,2.8332,2.1972,3.9746,2.1972,0,4.2905,3.8067,1.8421,2.217,3.7136,1.3863,0,0
96,2.9957,0,0,4.852,2.5649,0,0,0.69315,3.8286,0,2.7726,3.5264,4.5432,4.3307,0,3.5553,2.4123,0,4.1589,3.4657,0,4.5747,3.3673,0,3.912,0,0,1.3863,0,1.9459,0,0,3.8918,0.38526,2.9444,5.2627,4.0254,4.0604,6.3835,0,2.7726,5.9584,1.0986,0,1.9459,4.7095,0,4.6151,2.5848,0,0.69315,5.7807,4.0775,0,0,0.69315,4.382,2.9962,5.9979,0,0,0,5.9705,0.69315,0,3.6889,5.3327,3.9318,3.5838,0,0,1.7918,4.0073,1.6034,4.6349,4.2552,3.2958,0,1.1442,0,3.8501,1.4255,1.9459,2.3026,1.1282,4.0943,2.2915,0,1.7918,2.2083,0.69315,0,0,2.6391,0,2.945,1.7918,4.9416,1.6094,2.4849
96,6.6589,4.8908,5.0304,6.9905,0,5.6419,0,5.624,4.0604,0,4.2905,4.8675,5.9994,0,0,4.3909,5.6771,0,6.5568,5.5605,0,0.69315,0,0,0,1.0986,5.5952,4.7103,0,5.4337,0,0,3.434,1.8278,0,5.4096,5.4071,5.2364,6.0088,0,5.2417,4.9345,1.7918,0,4.1801,2.8904,0,6.6011,3.4657,0,0,4.1897,0,0.69315,0,0.69315,6.2438,0,5.1572,0,1.9459,0,6.9528,3.9703,5.0039,5.7038,0,5.5094,3.7842,4.5218,0,1.6094,0,1.9286,6.4565,4.0448,6.0661,0,4.3172,0,1.0613,4.9421,2.0794,6.089,2.4596,6.0591,2.7094,0,0,4.3335,1.3863,0,3.4965,3.4417,2.9957,2.6333,3.7133,3.6376,1.3863,0
96,6.2841,1.2267,0,6.0357,5.0164,6.1003,2.5649,4.5433,3.3322,0,4.7269,6.8713,1.0986,5.1705,0,2.8332,6.313,0,5.3825,2.5649,0,0,5.7071,0,4.9628,0,2.3026,0,4.4773,0,0,0,5.5947,2.5533,1.7918,5.1874,0,4.4427,6.5634,0,4.8283,5.3826,5.2627,0,5.3988,0,0,6.1642,0,0,0,3.5264,2.3026,0,5.124,2.0794,3.4657,4.9904,4.1156,0,0,0,5.368,3.2958,3.6109,6.3919,5.9696,5.2806,0.69315,3.5835,0,5.4972,0,1.5623,3.7651,4.4291,0,0,1.8641,0,0,0,0,5.9789,4.9368,4.8084,2.9047,6.18,0,4.7411,3.6109,0,2.3026,0,0,2.0425,3.6109,5.7621,0,2.1972
96,5.1985,1.5748,0,4.2485,0,6.3368,2.5649,0,1.6094,4.7449,3.4012,4.654,0,4.1975,0,4.3175,4.9107,0,0,5.8889,0,4.1271,0.69315,0,5.5835,0,0,1.6094,4.7238,0,0,0,0,3.1612,0.69315,5.8636,0,1.9459,5.7382,0,5.7069,6.1608,2.8332,0,6.0252,5.118,0,3.67,0,0,0,4.4188,0,0,2.9333,1.7918,3.7377,4.8705,5.6834,0,1.7918,0,6.1964,0.69315,2.8332,5.5646,0.69315,3.4965,3.7136,1.3863,0,5.1928,0,2.2586,4.9195,5.2654,6.2902,0,2.6665,0,0,1.1282,0.69315,0.96698,2.1353,1.6094,3.2813,0.69315,0,5.8792,5.209,0,3.2189,3.3322,0,2.972,3.9322,5.0106,2.8904,0.69315
96,5.4723,1.16,0,6.1137,0,1.6094,0,4.4773,3.3322,0,2.8332,5.2257,0.69315,5.375,0,3.2958,0,0,0,1.0986,0,0,6.0497,0,0,0,3.7377,0,0,5.4848,0,0,5.9731,3.8064,0,6.6449,5.1655,0,5.2525,0,3.2581,6.5912,6.1139,0,7.123,5.0689,0,5.0797,0,0,0,4.6347,0,0,0,3.0445,5.7231,6.099,5.7258,0,0,0,6.0213,5.6414,4.0943,1.6094,4.7536,5.9402,2.8904,0,0,1.0986,0,1.0508,5.9243,4.9818,0.69315,0,2.0082,0,0.69315,0.77011,0,0,1.5539,0,3.1068,0,0,1.2698,0,0,2.3979,3.8712,0,2.2966,3.1355,1.9459,0,0
96,6.477,0,0,7.3314,0,0.69315,0,4.8203,5.8171,3.7612,6.1965,6.7979,2.9439,0,0,4.8761,0,0,3.6109,3.8501,0,0.69315,3.3673,0,0,0,0,0,0,2.1972,0,0,3.6109,0.92822,0,6.4334,0,1.7918,3.0545,0,1.6094,4.4773,0.69315,0,6.1575,0,0,1.7246,2.5649,2.3979,0.69315,0,4.3039,0,0,3.5525,0,4.6037,1.454,0,0,0,6.4212,0,0,5.8519,6.3171,1.3863,6.0328,2.8898,0,5.2499,0,0.71295,5.521,3.8521,3.4657,0.69315,2.2844,0,0,3.3965,0,6.5353,4.5636,0,2.6312,1.0986,2.0794,6.1326,0,0,2.1972,3.6376,0,2.7688,4.3694,5.7807,0,4.4885
96,5.7174,1.8278,0,7.0407,5.112,6.0637,0,4.4998,0.69315,4.2047,5.1652,4.8903,0,1.0986,0,1.7918,6.3719,0,6.0016,5.6021,0,2.9444,2.4849,0,0,0,5.3566,0,0,3.7136,0,0,5.6728,2.3292,0,7.048,3.2958,1.0986,4.6404,0,2.7726,2.3026,2.0794,0,5.9275,5.2883,0,5.2851,0,0,3.1781,0,0,0.69315,0,3.7842,5.0499,3.9855,6.6583,0,0,0,6.2841,3.2189,2.7081,6.319,0,2.8904,5.9937,0,0,3.3322,0,2.5006,4.0255,5.1019,6.2422,0,3.234,0,1.5953,5.8438,1.3863,4.0935,4.6438,5.5947,3.4877,5.2523,2.1972,4.8588,0.69315,0.69315,0,2.5642,0,3.0233,4.5643,3.8289,4.1589,2.8291
96,5.5872,0.6831,0,4.796,0,2.7726,0,5.4889,5.247,0,0,6.2501,1.3863,4.7791,0,3.6636,4.2321,0,3.3322,5.124,0,0,4.4067,0,4.2195,0,0,0,1.0986,0,0,0,0.69315,2.2915,0,3.5835,0,0,0.69813,0,4.0425,7.1009,0,0,6.0167,1.9459,0,5.5657,0,1.6094,0,1.9459,0,0,0,0,3.9318,3.3178,4.76,0,0,0,5.5707,1.6094,0,4.5433,3.9703,0,0,2.4849,0.69315,0,4.1897,5.7885,0,5.0089,6.3561,0,2.5463,0,2.3026,0,0.69315,4.376,2.3599,0.69315,3.2955,0,0,2.9064,0,0,0,2.9957,0,3.7953,0,2.0794,0,1.3863
96,6.4029,2.6319,0,6.7382,0,6.4167,0,5.953,3.8397,0,0,7.4091,0.69315,1.7918,0,0,6.4701,0,5.594,3.5835,0,0,3.2189,0,2.3026,1.0986,0,0,0,4.4067,0,0,5.9162,3.0022,0,5.8435,0,0,1.7967,0,6.1527,4.6187,3.8918,0,6.6529,2.0794,0,3.8542,0,2.7726,0,0,0,5.5947,0,1.6094,0,4.5739,2.5908,0,0,0,5.57,4.2485,0,7.5477,0,3.0445,5.2575,0,0,3.434,0,2.3721,5.929,4.4083,5.9661,0,2.8402,0,6.495,1.4861,0,3.4471,4.7351,4.5539,3.7975,0.69315,4.8203,4.0128,4.2627,1.3863,4.4427,3.3467,5.4737,5.4578,5.0689,0,0,2.816
96,3.5548,0,0,4.7009,0.69315,5.4931,0,2.7726,0,0,4.1589,2.7726,0,0.69315,0,3.8067,1.5892,0,3.9512,1.7918,0,0,0,0,0,0,0,3.8058,3.5112,2.1972,0,0,5.6641,1.6094,0,3.8286,0,4.4188,2.8876,0,0,6.0233,5.7273,0,5.9849,4.3175,0,1.9095,2.7726,0,0,6.843,0.69315,0,0,0,0,0,2.5361,0,0,0,4.025,0.69315,0,5.7236,0,2.4849,5.9162,0,0,2.7726,5.2149,5.0321,3.6507,4.4669,5.0173,0,2.397,4.8284,0,3.8851,0,1.0818,2.0744,0,2.8285,0,5.796,3.5984,0,3.1355,2.9957,2.7726,0,3.9301,3.3673,0,1.9459,1.0953
96,4.0254,4.8436,0,4.5311,5.3279,0.69315,0,6.0113,0.69315,0,4.5951,3.912,0.69315,5.2311,0,3.1806,1.3737,0,5.8139,1.0986,0,3.0681,4.4067,0,1.6094,0,6.6658,0,5.7071,1.7918,0,0,5.6768,2.1005,0,1.3863,4.327,1.7918,5.6658,0,3.2958,5.6699,1.9459,0,5.242,3.7136,0,5.9063,0,0,0,3.8918,0,4.615,0,0,6.2651,4.7147,3.3898,0,0,0,6.2855,4.4067,0,6.0868,0.69315,0.69315,6.7483,2.1972,0,1.0986,5.0876,1.5581,3.6615,4.9839,5.2364,0.56531,2.8402,0,1.9459,0,5.864,0,2.813,0,3.2422,1.0986,0,5.5659,1.0986,0,0,3.8712,2.793,2.8467,4.8435,5.8464,0,0.59884
96,5.5294,0.25464,0,7.3369,5.1765,5.0039,0,6.3022,5.2204,0,4.7185,7.3727,0,4.7274,0,3.091,3.4324,0,4.2047,4.0254,0,3.1355,4.1271,0.69315,2.3979,0,6.0112,0,0,5.2577,0,0,0.69315,3.8252,0,6.0064,5.0626,4.6728,0.69315,0,3.7136,5.7777,4.3307,0,5.8672,4.3307,0,4.6038,3.3322,4.2627,2.0794,3.9369,1.0986,3.0445,0,0,0,2.0844,4.9561,0,0,0,4.5217,0,0,5.2625,3.1781,3.8714,3.8712,0,0.69315,0,3.4009,1.6734,1.9169,4.5506,6.0283,0.69315,2.3777,0,0,0,1.7918,1.2975,2.2986,3.9512,3.3485,0,5.5568,2.4441,2.3026,0,0,3.1355,2.7726,2.2017,4.2047,5.4258,0,3.7871
96,4.7359,0,0,6.2259,0,5.5645,3.2958,2.0794,2.3979,2.0794,5.7335,6.7178,0,6.5394,0,3.2581,6.2299,0,2.7081,4.8894,0,2.9796,3.9318,0,5.6312,1.3863,4.6818,0,0,0,0,0,5.4638,2.7206,0,4.9836,4.3438,3.6889,4.6444,0,2.0386,6.6708,2.7726,0,4.3128,0,0,6.2018,0,1.3888,4.5326,0,0,0,0,3.7377,2.6391,5.087,5.8091,0,3.6889,0,3.9512,0,3.6889,6.3455,0.69315,5.7236,1.9459,0,0,3.989,0.69315,1.9657,2.3399,4.9658,0.69315,0,2.714,0,5.7507,4.9186,6.6044,3.4723,1.2179,5.2201,3.2011,4.2627,2.6391,6.1973,4.7622,0,0,3.4012,5.3168,2.0069,1.9459,6.2046,2.7081,1.0919
96,1.7918,0,0,1.3863,3.7612,0.69315,0,4.9904,2.7081,3.2189,3.9771,0,5.3332,4.1744,0,5.3246,6.0804,0,4.5534,5.8722,5.2574,3.1355,6.2499,0.20701,4.6052,0.69315,6.8079,2.2844,5.273,0,5.3811,0,4.8577,1.2698,0,1.9459,0,4.9416,6.4362,0,2.8332,6.3596,0,0,7.4775,0,0,5.8763,0,0,0,6.7909,0,5.0999,0.69315,0,0,4.2347,2.0931,0,0,0,5.4536,0,3.6636,3.2581,4.076,5.3055,0,4.1109,0,4.2767,2.8904,1.8278,4.0358,3.8474,2.7081,1.0986,5.6171,0,0.69315,0.71295,0,6.328,5.8631,5.8608,2.1114,0.69315,0.69315,1.0919,1.6094,0,5.1358,3.9318,0,2.1471,4.4172,4.5326,0,1.0682
96,0,0,0,5.5872,6.375,4.3041,0,4.0963,4.3694,0,6.1247,5.8259,2.6391,0,0,3.8758,4.671,0,0.69315,0.69315,0,0,5.6058,0,4.2482,0,0,3.74,5.4722,0,0,0,5.6633,2.4336,0,4.1589,4.1414,3.7377,5.0759,0,2.3979,0,3.8501,0,3.8228,5.0168,0,3.3322,0,0,0,2.8904,1.6094,0,1.0986,0,3.8067,5.8235,4.479,0,0,0,4.7449,5.2204,0,5.1591,4.2905,4.5326,4.0073,2.9444,0,0.69315,5.5011,1.2208,4.4886,4.9701,5.5106,0,2.7713,0,0,2.928,1.3863,2.5703,1.839,2.7081,3.2276,0,1.6094,3.2726,2.1972,0,2.7081,3.4657,0,4.1412,2.3979,5.2095,0,0
